talk_id,title,description,speaker,recorded_date,published_date,event,duration,topic_names,views,files
101990,"What is Juneteenth, and why is it important?","At the end of the Civil War, though slavery was technically illegal in all states, it still persisted in the last bastions of the Confederacy. This was the case when Union General Gordon Granger marched his troops into Galveston, Texas on June 19th and announced that all enslaved people there were officially free. Karlos K. Hill and Soraya Field Fiorio dig into the history of Juneteenth. [Directed by Rémi Cans, Atypicalist, narrated by Christina Greer, music by Jarrett Farkas].",Karlos Hill and Soraya Field Fiorio,2023-02-02,2023-02-02T16:05:25Z,TED-Ed,310,"culture,education,history,war,United States,government,Slavery,TED-Ed,animation",1216041,
103713,Could fungi actually be the key to humanity's survival?,"After a billion years of evolution, fungi are masters of invention and resilience. What wisdom can we draw from their long, remarkable existence? Mycologist David Andrew Quist explores how fungi's innate biointelligence, penchant for collaboration and incredible regeneration abilities can show us new ways to think about complex problems -- and may hold the secret to humanity's survival on Earth.",David Andrew Quist,2022-03-11,2023-02-03T16:10:07Z,TEDxOsloMet,869,"environment,science,sustainability,technology,innovation,food,humanity,TEDx,fungi",1615415,
104364,What to expect from a therapy session,"Given the stresses of contemporary life, getting help tending to your mental health is as important as ever. However, many hesitate to get this help because they're intimidated or even actively put off by popular narratives about how therapy works (or doesn't!). In this talk, psychotherapist Alexis Powell-Howard dispels myths, clarifies common misconceptions and walks us through how therapy actually works.",Alexis Powell-Howard,2022-10-08,2023-02-06T15:38:32Z,TEDxPatras,1116,"psychology,mental health,empathy,emotions,Life",98867,
103705,"3 stories of Pakistani resilience, told in film","TED Fellow Jawad Sharif was born with a rebellious streak -- and he's used it in his documentary films to amplify the unheard voices of Pakistan. Sharing three stories of everyday heroes -- a high-altitude mountaineer, a folk musician of a bygone instrument and the country's first transgender doctor -- Sharif shows how documentaries can be a space for both creation and defiance.",Jawad Sharif,2022-04-10,2023-02-06T16:03:45Z,TED2022,291,"social change,creativity,art,storytelling,film,TED Fellows",236628,
100480,"""Bright Future Ahead""","Singer-songwriter KERA performs the powerful, entrancing song ""Bright Future Ahead,"" leaving us with a profound message: ""Breathe, and go again.""", KERA,2022-09-15,2023-02-06T20:46:17Z,TED@BCG,260,"entertainment,music,performance",21873,
103721,A for-profit mindset for nonprofit success,"How can nonprofits accelerate their impact and move the needle on intractable problems? Looking to bring the urgency of a profit motive to every initiative, inclusive finance promoter Tolu Oyekan shows how scalable, data-driven solutions are expanding access to banking and financial services across Africa -- and shares the mindset that can help any business meet its goals with speed and precision.",Tolu Oyekan,2022-09-15,2023-02-07T15:42:45Z,TED@BCG,738,"business,innovation,social change,Africa,money,finance",1405263,
103360,"One of the most ""dangerous"" men in American history","In 1830, David Walker sewed a pamphlet into the lining of a coat. The volume was thin enough to be hidden, but its content was far from insubstantial. At the time, many members of the US government considered this pamphlet to be one of the most dangerous documents in American history. But what was this incendiary document? And who exactly was the man who wrote it? Keenan Norris investigates. [Directed by Tomás Pichardo-Espaillat, narrated by Addison Anderson, music by Cem Misirlioglu, Jared Samuel].",Keenan Norris,2023-02-07,2023-02-07T16:03:00Z,TED-Ed,311,"culture,education,history,race,United States,literature,writing,Slavery,TED-Ed,animation",269268,
104494,Why we need to decolonize psychology,"Your psychological makeup is about more than just your emotions and biology--the cultural, political and economic contexts of your life are important influencing factors. Clinical psychologist Dr. Thema Bryant explains why psychologists and other mental health professionals need to attend to your individual and collective identity, as well as experiences of oppression, to truly help with your mental healthcare needs.",Thema Bryant,2022-08-27,2023-02-07T17:52:46Z,TEDxNashville,1070,"health,psychology,race,mental health,identity",45288,
104172,Is democracy doomed? The global fight for our future,"If you think democracy is some kind of inevitable, default setting for the world, then you aren't going to have it for very long, says historian and author Timothy Snyder. From World War I to the Russian invasion of Ukraine, Snyder dives into the structures that uplift and tear down political systems, offering a historical perspective on the current state of democracy around the world as well as the patterns of thought that lead to tyranny. Learn more about a new approach to democracy that could help create and protect a future of freedom. (This conversation, hosted by TED current affairs curator Whitney Pennington Rodgers, was part of an exclusive TED Membership event. Visit ted.com/membership to become a TED Member.)",Timothy Snyder,2022-10-14,2023-02-08T15:59:04Z,TED Membership,1970,"global issues,politics,social change,future,society,democracy,government,protest,TED Membership",1503595,
98216,How do airplanes actually fly?,"By 1917, Albert Einstein had explained the relationship between space and time. But, that year, he designed a flawed airplane wing. His attempt was based on an incomplete theory of how flight works. Indeed, insufficient and inaccurate explanations still circulate today. So, where did Einstein go wrong? And how exactly do planes fly? Raymond Adkins explains the concept of aerodynamic lift. [Directed by Michael Kalopaidis, Zedem Media, narrated by Addison Anderson].",Raymond Adkins,2023-02-09,2023-02-09T16:02:46Z,TED-Ed,301,"science,technology,engineering,flight,education,history,physics,math,TED-Ed,animation",1558034,
103914,The nostalgia behind your favorite Chinese food,"As a proud and passionate restaurant owner, Vincent Yeow Lim takes after his father and grandfather in the family tradition of Chinese cooking. Lim makes a delicious case to elevate the reputation of Chinese food, sharing why the comforting flavors behind iconic dishes -- like a hearty helping of perfectly made fried rice -- come from a long line of love, nostalgia and mastery that deserves to be recognized.",Vincent Yeow Lim,2022-08-04,2023-02-09T16:17:42Z,TEDxSydney,564,"social change,food,love,relationships,history,family,TEDx",1400442,
104495,3 steps of anxiety overload — and how you can take back control,"Anxiety is a normal part of life, so why are we so afraid of it? Psychologist Lisa Damour breaks down how to recognize when anxiety is helpful and when it's harmful, offering simple solutions for calming yourself and taking back control when you feel it slipping away. (This conversation, hosted by TED science curator David Biello, was part of an exclusive TED Membership event. Visit ted.com/membership to become a TED Member.)",Lisa Damour,2022-08-18,2023-02-13T16:03:03Z,TED Membership,1268,"psychology,personal growth,depression,mental health,mindfulness,emotions,TED Membership",1574098,
104710,Have you met your soulmate?,"CEO Ashley Clift-Jennings was dead set on finding her person in her mid-20s, and after a calculated search and whirlwind courtship, knew she could check off the 'soulmate' box. But when her husband came out as transgender, the fear of what others would think compelled her to reexamine the essence of that fabled true love. In this compassionate talk, Clift-Jennings challenges us to look beneath the patina of our partner—their job, their looks, their interests—and consider the fabric of their soul that makes it a home for ours. ",Ashley Clift-Jennings,2017-01-21,2023-02-13T21:54:49Z,TEDxUniversityofNevada,643,"love,relationships,Transgender,vulnerability,Life",5199170,
